Start,End,Cycle,Line,Equipment,Part,Parameter,Expected_value_min,Expected_value_max,Value,Date
10:00:00 AM,12:00:00 PM,26,Sanitization Line 2,Cooling Cyclone,Cooling Blower,Cooling Air,63,125,81.75,NULL
10:00:00 AM,12:00:00 PM,26,Sanitization Line 2,Product Screener,Screening Rotary Valve,Temperature,100,110,102.76,NULL
10:00:00 AM,12:00:00 PM,26,Sanitization Line 2,Product Screener,Screening Rotary Valve,Vibrations,5,15,8.18,NULL
10:00:00 AM,12:00:00 PM,26,Sanitization Line 2,Product Screener,Transfer Blower,Transfer Cool Air Temp,40,125,62.57,NULL
10:00:00 AM,12:00:00 PM,26,Sanitization Line 2,Super Heater,Steam Circulation Blower 1,Steam Sep Line Temp,115,125,122.02,NULL
10:00:00 AM,12:00:00 PM,26,Sanitization Line 2,Super Heater,Steam Circulation Blower 2,Steam Sep Line Temp,115,125,119.25,NULL
12:00:00 PM,2:00:00 PM,27,Sanitization Line 2,Raw Material Bin,Raw Material Rotary Valve,Vibrations,5,15,6.15,NULL
12:00:00 PM,2:00:00 PM,27,Sanitization Line 2,Raw Material Bin,Husk Feed Screw,Feed Rate,1000,2000,999.33,NULL
12:00:00 PM,2:00:00 PM,27,Sanitization Line 2,Raw Material Bin,Husk Feed Screw,Vibrations,5,15,3.7,NULL
12:00:00 PM,2:00:00 PM,27,Sanitization Line 2,Raw Material Bin,Raw Material Chamber,Temperature,100,110,105.71,NULL
12:00:00 PM,2:00:00 PM,27,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Temperature,100,110,108.21,NULL
12:00:00 PM,2:00:00 PM,27,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Vibrations,5,15,13.41,NULL
12:00:00 PM,2:00:00 PM,27,Sanitization Line 2,Steam Cyclone,Husk Inlet HPRV,Steam Inlet Temp,147,153,151.46,NULL
12:00:00 PM,2:00:00 PM,27,Sanitization Line 2,Steam Cyclone,Husk Outlet HPRV,Steam Outlet Temp,136,145,141.62,NULL
12:00:00 PM,2:00:00 PM,27,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Pressure,2.7,2.7,2.33,NULL
12:00:00 PM,2:00:00 PM,27,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Inlet Temp,147,153,153.8,NULL
12:00:00 PM,2:00:00 PM,27,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Outlet Temp,136,145,146.28,NULL
12:00:00 PM,2:00:00 PM,27,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Velocity,30,30,29.63,NULL
12:00:00 PM,2:00:00 PM,27,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Blower,Steam Sep Line Temp,115,125,118.93,NULL
12:00:00 PM,2:00:00 PM,27,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Rotary Valve,Steam Sep Line Temp,115,125,123.51,NULL
12:00:00 PM,2:00:00 PM,27,Sanitization Line 2,Cooling Cyclone,Cooling Rotary Valve,Cooling Air,63,125,94.69,NULL
12:00:00 PM,2:00:00 PM,27,Sanitization Line 2,Cooling Cyclone,Cooling Blower,Cooling Air,63,125,70.4,NULL
12:00:00 PM,2:00:00 PM,27,Sanitization Line 2,Product Screener,Screening Rotary Valve,Temperature,100,110,103.53,NULL
12:00:00 PM,2:00:00 PM,27,Sanitization Line 2,Product Screener,Screening Rotary Valve,Vibrations,5,15,6.7,NULL
12:00:00 PM,2:00:00 PM,27,Sanitization Line 2,Product Screener,Transfer Blower,Transfer Cool Air Temp,40,125,122.61,NULL
12:00:00 PM,2:00:00 PM,27,Sanitization Line 2,Super Heater,Steam Circulation Blower 1,Steam Sep Line Temp,115,125,123.33,NULL
12:00:00 PM,2:00:00 PM,27,Sanitization Line 2,Super Heater,Steam Circulation Blower 2,Steam Sep Line Temp,115,125,116.41,NULL
2:00:00 PM,4:00:00 PM,28,Sanitization Line 2,Raw Material Bin,Raw Material Rotary Valve,Vibrations,5,15,13.32,NULL
2:00:00 PM,4:00:00 PM,28,Sanitization Line 2,Raw Material Bin,Husk Feed Screw,Feed Rate,1000,2000,2000.97,NULL
2:00:00 PM,4:00:00 PM,28,Sanitization Line 2,Raw Material Bin,Husk Feed Screw,Vibrations,5,15,16.11,NULL
2:00:00 PM,4:00:00 PM,28,Sanitization Line 2,Raw Material Bin,Raw Material Chamber,Temperature,100,110,102.31,NULL
2:00:00 PM,4:00:00 PM,28,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Temperature,100,110,109.91,NULL
2:00:00 PM,4:00:00 PM,28,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Vibrations,5,15,14.76,NULL
2:00:00 PM,4:00:00 PM,28,Sanitization Line 2,Steam Cyclone,Husk Inlet HPRV,Steam Inlet Temp,147,153,152.85,NULL
2:00:00 PM,4:00:00 PM,28,Sanitization Line 2,Steam Cyclone,Husk Outlet HPRV,Steam Outlet Temp,136,145,138.19,NULL
2:00:00 PM,4:00:00 PM,28,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Pressure,2.7,2.7,2.32,NULL
2:00:00 PM,4:00:00 PM,28,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Inlet Temp,147,153,146.17,NULL
2:00:00 PM,4:00:00 PM,28,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Outlet Temp,136,145,134.68,NULL
2:00:00 PM,4:00:00 PM,28,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Velocity,30,30,29.62,NULL
2:00:00 PM,4:00:00 PM,28,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Blower,Steam Sep Line Temp,115,125,115.96,NULL
2:00:00 PM,4:00:00 PM,28,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Rotary Valve,Steam Sep Line Temp,115,125,122.44,NULL
2:00:00 PM,4:00:00 PM,28,Sanitization Line 2,Cooling Cyclone,Cooling Rotary Valve,Cooling Air,63,125,75.7,NULL
2:00:00 PM,4:00:00 PM,28,Sanitization Line 2,Cooling Cyclone,Cooling Blower,Cooling Air,63,125,87.86,NULL
2:00:00 PM,4:00:00 PM,28,Sanitization Line 2,Product Screener,Screening Rotary Valve,Temperature,100,110,105.71,NULL
2:00:00 PM,4:00:00 PM,28,Sanitization Line 2,Product Screener,Screening Rotary Valve,Vibrations,5,15,10.4,NULL
2:00:00 PM,4:00:00 PM,28,Sanitization Line 2,Product Screener,Transfer Blower,Transfer Cool Air Temp,40,125,62.56,NULL
2:00:00 PM,4:00:00 PM,28,Sanitization Line 2,Super Heater,Steam Circulation Blower 1,Steam Sep Line Temp,115,125,118.52,NULL
2:00:00 PM,4:00:00 PM,28,Sanitization Line 2,Super Heater,Steam Circulation Blower 2,Steam Sep Line Temp,115,125,116,NULL
4:00:00 PM,6:00:00 PM,29,Sanitization Line 2,Raw Material Bin,Raw Material Rotary Valve,Vibrations,5,15,5.56,NULL
4:00:00 PM,6:00:00 PM,29,Sanitization Line 2,Raw Material Bin,Husk Feed Screw,Feed Rate,1000,2000,997.53,NULL
4:00:00 PM,6:00:00 PM,29,Sanitization Line 2,Raw Material Bin,Husk Feed Screw,Vibrations,5,15,15.98,NULL
4:00:00 PM,6:00:00 PM,29,Sanitization Line 2,Raw Material Bin,Raw Material Chamber,Temperature,100,110,100.77,NULL
4:00:00 PM,6:00:00 PM,29,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Temperature,100,110,108.64,NULL
4:00:00 PM,6:00:00 PM,29,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Vibrations,5,15,8.47,NULL
4:00:00 PM,6:00:00 PM,29,Sanitization Line 2,Steam Cyclone,Husk Inlet HPRV,Steam Inlet Temp,147,153,148,NULL
4:00:00 PM,6:00:00 PM,29,Sanitization Line 2,Steam Cyclone,Husk Outlet HPRV,Steam Outlet Temp,136,145,144.37,NULL
4:00:00 PM,6:00:00 PM,29,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Pressure,2.7,2.7,2.31,NULL
4:00:00 PM,6:00:00 PM,29,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Inlet Temp,147,153,146.3,NULL
4:00:00 PM,6:00:00 PM,29,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Outlet Temp,136,145,145.5,NULL
4:00:00 PM,6:00:00 PM,29,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Velocity,30,30,30.39,NULL
4:00:00 PM,6:00:00 PM,29,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Blower,Steam Sep Line Temp,115,125,117.18,NULL
4:00:00 PM,6:00:00 PM,29,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Rotary Valve,Steam Sep Line Temp,115,125,116.94,NULL
4:00:00 PM,6:00:00 PM,29,Sanitization Line 2,Cooling Cyclone,Cooling Rotary Valve,Cooling Air,63,125,78.02,NULL
4:00:00 PM,6:00:00 PM,29,Sanitization Line 2,Cooling Cyclone,Cooling Blower,Cooling Air,63,125,122.34,NULL
4:00:00 PM,6:00:00 PM,29,Sanitization Line 2,Product Screener,Screening Rotary Valve,Temperature,100,110,101.21,NULL
4:00:00 PM,6:00:00 PM,29,Sanitization Line 2,Product Screener,Screening Rotary Valve,Vibrations,5,15,6.84,NULL
4:00:00 PM,6:00:00 PM,29,Sanitization Line 2,Product Screener,Transfer Blower,Transfer Cool Air Temp,40,125,68.11,NULL
4:00:00 PM,6:00:00 PM,29,Sanitization Line 2,Super Heater,Steam Circulation Blower 1,Steam Sep Line Temp,115,125,120.4,NULL
4:00:00 PM,6:00:00 PM,29,Sanitization Line 2,Super Heater,Steam Circulation Blower 2,Steam Sep Line Temp,115,125,117.08,NULL
6:00:00 PM,8:00:00 PM,30,Sanitization Line 2,Raw Material Bin,Raw Material Rotary Valve,Vibrations,5,15,13.61,NULL
6:00:00 PM,8:00:00 PM,30,Sanitization Line 2,Raw Material Bin,Husk Feed Screw,Feed Rate,1000,2000,2001.33,NULL
6:00:00 PM,8:00:00 PM,30,Sanitization Line 2,Raw Material Bin,Husk Feed Screw,Vibrations,5,15,9.04,NULL
6:00:00 PM,8:00:00 PM,30,Sanitization Line 2,Raw Material Bin,Raw Material Chamber,Temperature,100,110,103.37,NULL
6:00:00 PM,8:00:00 PM,30,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Temperature,100,110,104.75,NULL
6:00:00 PM,8:00:00 PM,30,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Vibrations,5,15,13.18,NULL
6:00:00 PM,8:00:00 PM,30,Sanitization Line 2,Steam Cyclone,Husk Inlet HPRV,Steam Inlet Temp,147,153,150.18,NULL
6:00:00 PM,8:00:00 PM,30,Sanitization Line 2,Steam Cyclone,Husk Outlet HPRV,Steam Outlet Temp,136,145,137.85,NULL
6:00:00 PM,8:00:00 PM,30,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Pressure,2.7,2.7,3.1,NULL
6:00:00 PM,8:00:00 PM,30,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Inlet Temp,147,153,145.74,NULL
6:00:00 PM,8:00:00 PM,30,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Outlet Temp,136,145,133.01,NULL
6:00:00 PM,8:00:00 PM,30,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Velocity,30,30,29.6,NULL
6:00:00 PM,8:00:00 PM,30,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Blower,Steam Sep Line Temp,115,125,122.65,NULL
6:00:00 PM,8:00:00 PM,30,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Rotary Valve,Steam Sep Line Temp,115,125,122.19,NULL
6:00:00 PM,8:00:00 PM,30,Sanitization Line 2,Cooling Cyclone,Cooling Rotary Valve,Cooling Air,63,125,85.14,NULL
6:00:00 PM,8:00:00 PM,30,Sanitization Line 2,Cooling Cyclone,Cooling Blower,Cooling Air,63,125,109.12,NULL
6:00:00 PM,8:00:00 PM,30,Sanitization Line 2,Product Screener,Screening Rotary Valve,Temperature,100,110,104.89,NULL
6:00:00 PM,8:00:00 PM,30,Sanitization Line 2,Product Screener,Screening Rotary Valve,Vibrations,5,15,10.23,NULL
6:00:00 PM,8:00:00 PM,30,Sanitization Line 2,Product Screener,Transfer Blower,Transfer Cool Air Temp,40,125,103.73,NULL
6:00:00 PM,8:00:00 PM,30,Sanitization Line 2,Super Heater,Steam Circulation Blower 1,Steam Sep Line Temp,115,125,124.16,NULL
6:00:00 PM,8:00:00 PM,30,Sanitization Line 2,Super Heater,Steam Circulation Blower 2,Steam Sep Line Temp,115,125,115.32,NULL
